scenario,log,iteration,ego_speed,ego_accel,n_cheap,n_cheap_fov,n_cheap_fov_bicycle,n_cheap_fov_pedestrian,n_cheap_fov_vehicle,n_static_fov,min_range_fov,min_gap_corridor,n_corridor_20,n_corridor_40,min_ttc_corridor,n_fov_band_30_40,crit_cheap_sum,crit_cheap_max,n_red_lights,d_n_cheap_fov,crit_sum_gt,dE_E1_fn_only,dE_E6_risk_weighted
7c05c64aa91a5eb3,2021.08.17.18.54.02_veh-45_00665_01065,283,5.711889787608844,-0.9229940915564889,4,1,0,0,1,0,31.539848520582467,100.0,0,0,20.0,1,7.350758938807276e-09,7.350758938807276e-09,0,-1,7.350758938807276e-09,0.0,0.0
7c05c64aa91a5eb3,2021.08.17.18.54.02_veh-45_00665_01065,296,5.131108704961638,-0.8363630775446111,6,3,0,0,3,0,28.390420070744472,100.0,0,0,20.0,2,0.0649350780181763,0.06493506151088221,0,0,9.973030497779795e-09,0.0,0.0
7c05c64aa91a5eb3,2021.08.17.18.54.02_veh-45_00665_01065,310,4.703693087231285,-0.41041680248874995,5,2,0,0,2,0,25.325454608668768,100.0,0,0,20.0,0,0.062496470924043146,0.06249643912400392,0,0,3.180003922536856e-08,0.0,0.0
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,4,-0.0005808954638859107,-0.00158682453522145,234,6,0,2,4,71,6.446814945804542,57.24012070846899,0,0,20.0,1,1.9021006316137097,0.3089869296475369,16,1,1.9687136371102731,4.0,3.445223560629397e-26
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,17,0.0004852980494881279,-0.02576834971124227,230,3,0,1,2,71,6.449615468073548,57.24917530720928,0,0,20.0,0,1.8575503476600792,0.30876247506990007,16,0,1.8766515072936873,5.0,0.019101159633608478
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,30,0.0466065156377914,0.5890637983454693,229,5,0,2,3,70,6.444002256543455,57.2325244945188,0,0,20.0,0,1.840097284657151,0.30922410127988786,16,0,1.8458645589586378,4.0,0.005767799986170035
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,43,0.45290676206438013,1.482023411929906,217,3,0,0,3,70,6.240195107884085,57.00229810670231,0,0,20.0,0,1.8520455645461475,0.3123079663046817,16,0,1.883381701862999,4.0,3.5532499535302144e-26
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,57,1.7319623333710343,1.8741889387209978,224,5,0,3,2,70,5.365168232143293,55.97115600756128,0,0,20.0,0,2.9549736728874585,0.5696679692901001,16,0,2.789733901817773,4.0,3.808247211196879e-26
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,70,3.10029243996129,1.9300785351519172,234,1,0,0,1,68,5.32073486891473,54.272457533309726,0,0,17.505592967219364,0,3.0484283579603435,0.6582535581628945,12,-1,3.0484283585249328,8.0,5.645893040725842e-10
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,83,4.247758162055995,0.6702413890321218,251,4,0,0,4,67,5.735347801825005,51.856363461325095,0,0,12.207936865272394,0,2.105443714995667,0.6471234415516971,12,0,2.105443714995667,0.0,-0.007183050235341026
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,97,4.989571352066773,0.7004563543030513,262,5,0,0,5,62,37.37886940665342,48.35912158497769,0,0,9.75068407279361,1,0.5425707327964654,0.057205612784409055,14,0,0.5425707327964654,4.0,1.3443975825288451e-24
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,110,5.414532439764048,0.8592059639462126,268,3,0,0,3,62,45.530768604849555,45.39218258566213,0,0,8.38339839878034,0,0.5744283552516317,0.06617267863096857,14,0,0.5744283552516317,6.0,-7.86272918077666e-05
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,123,5.895846778326552,0.46281937888612606,283,3,0,0,3,60,41.99695083134183,41.83712451876281,0,0,7.096033206384928,0,0.6602793667478677,0.0788343711758302,14,0,0.6602793668529049,4.0,1.0503719712235394e-10
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,137,6.222199648329897,0.4500730812851539,316,3,0,0,3,61,37.891294050293794,37.97213842921414,0,3,6.102687244920895,0,1.1948310487739278,0.1742007142470305,14,0,1.1948310505126762,2.0,1.7387461537341084e-09
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,150,6.280623429491726,0.3443954644584027,333,4,0,0,4,54,27.53245569762222,34.72935764116869,0,7,5.529603554655281,2,2.02099754915628,0.2445437031331741,12,0,2.0134542348689313,2.0,4.655636286974416e-13
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,163,6.35046514979624,0.18694843895109842,333,4,0,0,4,45,27.190865670611895,32.28236618053333,0,6,5.083464820143,2,2.6082628985889276,0.4096768720465363,12,0,2.198730948516818,1.0,3.481022408129326e-09
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,176,6.245610898087564,-0.39863572199637165,329,5,0,0,5,33,26.868905794953363,25.43803501568857,0,5,4.072945854420392,3,1.7931273329889,0.44605074647808507,20,-1,2.065195040684407,0.0,0.0
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,190,6.073678113037166,-0.0418837688094375,328,6,0,0,6,25,24.04429167289201,26.79123591295029,0,2,4.411039803943978,4,1.3917425572185709,0.40354194658478865,20,-1,1.4808657155869631,0.0,0.0
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,203,5.946817112845876,-0.27430090986259803,322,6,0,0,6,17,20.895999998402427,30.97599806589167,0,2,5.20883650499014,2,1.29510975983335,0.3818509716408973,17,0,1.29518236740729,1.0,6.648821357891975e-05
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,216,5.7840949846471865,-0.02804396507657755,316,5,0,0,5,20,21.585032428548995,25.894900550371933,0,1,4.476914818844637,0,0.9391241631933684,0.4052621313784466,15,-1,0.9391241631933684,2.0,1.655436461611915e-20
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,230,5.451031781991241,-0.8676679757308559,328,4,0,0,4,14,18.343251868356212,21.205146121049296,0,1,3.8901160310797414,0,0.5866465117011079,0.5050885325847851,19,-1,0.5867241168196249,0.0,0.0
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,243,4.885522709430799,-0.7959686186728862,333,5,0,0,5,14,19.582541710697605,71.2143556095412,0,0,14.576609268865361,0,0.7514844161800088,0.45903163785968626,19,0,0.783421588669022,-1.0,-1.0344257594471273e-06
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,256,4.265315472822823,-1.0433936273637412,315,4,0,0,4,12,16.797836681758383,70.8562676383233,0,0,16.612198579400744,0,0.845542777247779,0.611551854906997,19,0,0.9340434183855236,2.0,3.332781102012594e-67
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,270,3.4288370256900387,-1.1675379430532429,317,5,0,0,5,14,14.292501146648176,11.988180150653081,1,1,3.496281701589626,0,0.7345336217050243,0.6710721843899119,20,2,0.9294505865495305,5.0,0.0697934196965759
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,283,2.626100431245869,-1.2054488427751842,323,9,0,0,9,22,12.41243907788748,10.132197062771862,1,1,3.858267163820908,0,0.6889114250556666,0.6724470759229677,20,0,1.1250054043929347,3.0,0.07467927099740809
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,296,1.8397078426331963,-1.1312957520843228,322,4,0,0,4,24,11.082168878573137,8.82859141381848,1,1,4.798909484009161,0,0.6130038093312209,0.6129880288259095,20,-2,1.130297237562516,10.0,0.1213454974318734
8043e6bb538552bc,2021.07.16.18.06.21_veh-38_04933_05307,310,1.041379778054248,-1.1296825713912155,321,5,0,0,5,26,10.182779055115116,7.959594084096903,1,1,7.6433153896735915,0,0.43122723785383826,0.4312243094224584,20,0,1.0321494907617839,9.0,0.21651773038934718
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,4,-0.0014822859068182792,-0.07121422706642927,68,5,0,0,5,1,26.192438021864778,26.96843615310195,0,1,20.0,1,0.17112446745739648,0.16651531081582518,4,0,0.20225363150770145,3.0,0.03066375103315009
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,17,-4.589868576055203e-05,-0.04263961318997355,67,6,0,0,6,1,26.72934952393678,100.0,0,0,20.0,2,0.13244433318438945,0.13215434027209602,7,0,0.15876854322146838,2.0,4.953233622953526e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,30,-0.0010625229838026626,0.008412289697141067,74,9,0,0,9,1,24.859649655951912,100.0,0,0,20.0,4,0.1492019378551001,0.14906548726755967,7,2,0.16870006998721096,3.0,4.679819575600076e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,43,-0.00022477541019133977,0.03522761874797425,68,9,0,0,9,1,23.219072308766545,20.57927976865881,0,1,8.346889963836858,2,0.2533546394535222,0.2294405856642428,7,0,0.25335464038301464,1.0,4.9796074657666636e-40
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,57,-0.0002492440313350656,0.0028032367158565925,69,6,0,0,6,1,21.831237868876208,40.03161149366928,0,0,20.0,2,0.2697325429373555,0.1351298681058641,4,0,0.5180393278056888,3.0,2.2501640047633923e-12
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,70,-0.001333252022276477,-0.06779278207003978,73,9,0,0,9,0,20.8908066299075,20.646860191086454,0,1,8.179775558730704,1,0.23864100234373042,0.22866660945658188,4,2,0.44297751263710755,2.0,8.64567071231623e-11
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,83,-0.0005197478386766263,0.03056474437543476,75,9,0,0,9,0,21.674921810746042,39.17514607475331,0,1,20.0,2,0.15977243985018927,0.09054534678721916,4,0,0.27568952537649566,1.0,0.11103529438251067
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,97,0.0007502039332703021,0.018447790348974452,72,7,0,0,7,0,20.640954828629788,26.409787528904722,0,1,20.0,2,0.17182912956986746,0.17142034909825152,4,0,0.17185994557765222,2.0,-1.4624556321198006e-05
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,110,2.4751045520158224e-05,0.00017943105510696047,73,7,0,0,7,0,28.001926619192353,100.0,0,0,20.0,3,0.1462053677138363,0.08291214028371721,4,-1,0.14620536859860017,1.0,6.013601962867105e-20
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,123,5.9643743065233345e-05,-0.04859194856473568,69,7,0,0,7,0,27.47062193106194,100.0,0,0,20.0,2,0.17409150440343654,0.12179302428046938,4,0,0.18446030705643765,0.0,0.010368801823903515
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,137,-0.0004472623571034824,-0.0557389884359229,71,9,0,0,9,1,27.07462622193367,100.0,0,0,20.0,4,0.028519940240907427,0.02780635884245682,4,0,0.028028217464760436,0.0,3.3263756127155066e-19
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,150,-0.0007217647881614857,0.0117674644989366,71,6,0,0,6,1,29.083974123014183,26.50238738214909,0,1,20.0,0,0.18421041256218929,0.17062850866202176,4,0,0.2771425643192577,2.0,0.09240453219274222
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,163,-0.0009928455317713672,-0.03266174460875784,70,5,0,0,5,1,28.16047764571746,39.70232744697212,0,1,20.0,1,0.1827001147705869,0.09500563565816769,4,0,0.1827001157785271,1.0,4.755812501577626e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,176,0.000531273143071089,0.05909593437385678,68,6,0,0,6,1,27.62794565827704,100.0,0,0,20.0,0,8.767731863562486e-06,8.035375822239945e-06,4,1,8.76813259888996e-06,2.0,1.22157597329746e-30
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,190,-0.00012394630614593445,0.011217766983928876,70,7,0,0,7,1,34.12459396787988,100.0,0,0,20.0,2,2.3788459862378395e-07,1.9865649472536092e-07,4,0,2.382850737691972e-07,4.0,4.0047514533678626e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,203,-0.00031557220357826093,-0.0038923436428597237,73,8,0,0,8,1,32.32137494734059,100.0,0,0,20.0,2,0.114527424668495,0.11452723176018234,4,0,0.11452742559742743,1.0,5.178604758544837e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,216,0.0004976511521365597,0.010879643103359352,70,7,0,0,7,1,38.28122784589263,100.0,0,0,20.0,1,1.9148428191196168e-07,1.9086704950676642e-07,4,2,1.9189626243867949e-07,4.0,4.1198052598424496e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,230,-0.0011805070309137999,-0.03989759948785027,69,6,0,0,6,1,37.84299322556106,100.0,0,0,20.0,1,1.8305437968242834e-07,1.8013285493504707e-07,4,0,1.8386045717971744e-07,5.0,8.060774971992688e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,243,0.0018190712601931234,0.15408805271079132,66,6,0,0,6,1,33.918413120186344,100.0,0,0,20.0,2,2.36133105005581e-07,1.9629483494986222e-07,12,0,2.3722444351213907e-07,6.0,4.0441152956223714e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,256,0.054334137632731615,0.6050004522420587,62,7,0,0,7,1,33.821329157166886,100.0,0,0,20.0,2,2.879566635273888e-07,2.031024263813486e-07,12,-1,2.900299814843214e-07,5.0,4.0234777933379473e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,270,1.078204342244948,1.7329176013989185,70,9,0,0,9,1,36.74983271892573,100.0,0,0,20.0,2,2.8750231617052307e-07,1.8681598717522158e-07,12,3,2.8974709620030726e-07,2.0,3.7864899621478433e-19
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,283,2.4361521610196144,2.17112781582985,65,7,0,0,7,1,35.72455337160102,100.0,0,0,20.0,1,3.2153782941882277e-07,1.8589984508421862e-07,12,0,3.2407849634402997e-07,3.0,1.347959479063334e-10
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,296,3.886645342851911,2.1369105176622676,63,6,0,0,6,1,33.62071882995721,100.0,0,0,20.0,1,3.2511433134051425e-07,2.3427742116329786e-07,12,-1,3.298047705216451e-07,4.0,2.6260835803726175e-20
848948ed6d5c511b,2021.07.16.18.06.21_veh-38_03231_03712,310,5.358406517255848,2.022330045768358,69,8,0,0,8,1,30.46064946841904,100.0,0,0,20.0,1,9.77166755898728e-07,9.230507887031566e-07,12,0,9.941099502932011e-07,4.0,1.6943194394428754e-08
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,4,12.12688398246877,-0.2695963440340472,25,1,0,0,1,0,78.09263026820473,100.0,0,0,20.0,0,0.006521167190561927,0.006521167190561927,0,0,0.006521167190561927,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,17,11.91737049784285,-0.37907123482364136,24,3,0,0,3,1,8.374730971398515,100.0,0,0,20.0,0,0.2131410093992918,0.20481213833521095,0,0,0.2131410093992918,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,30,11.710154191114865,-0.26128472893202614,16,3,0,0,3,0,10.943099697562563,100.0,0,0,20.0,1,0.17638040878421157,0.1588484422956045,0,0,0.17638040878421157,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,43,11.498054670831001,-0.2985403359727144,15,3,0,0,3,0,14.01165062295617,100.0,0,0,20.0,1,0.13968528407051511,0.0890620638032217,0,0,0.13968528407051511,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,57,11.259344425881642,-0.3852752566479145,14,2,0,0,2,0,14.986981513444203,100.0,0,0,20.0,0,0.13510847687498745,0.11824678942792971,0,0,0.13510847687498745,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,70,10.873588922099415,-1.05465581491265,11,1,0,0,1,0,21.666351981080002,100.0,0,0,20.0,0,0.0019613937654740818,0.0019613937654740818,2,0,0.0019613937654740818,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,83,10.326054496657488,-1.0032779620691337,15,3,0,0,3,0,26.076233918479588,100.0,0,0,20.0,0,0.38730091079908946,0.38694142803962545,0,0,0.38730091079908946,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,96,9.549535824609945,-1.5440571590739895,13,3,0,0,3,0,30.727662987118364,100.0,0,0,20.0,1,0.16664832999901208,0.16649792678704595,3,0,0.16664832999901208,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,110,8.810788923812213,-0.683425074260817,12,4,0,0,4,0,36.29279016782269,100.0,0,0,20.0,1,0.12983568288924627,0.10147907579523417,3,0,0.12983568288924627,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,123,8.23560871453325,-1.0353952651604146,13,4,0,0,4,1,26.441405628899666,100.0,0,0,20.0,0,0.030958009203359213,0.023093100984199387,2,0,0.030958009203359213,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,136,7.544034281586096,-1.100315243299874,14,3,0,0,3,2,39.00944580477022,100.0,0,0,20.0,1,0.009566660635686427,0.00933896176680578,2,-1,0.009566660635686427,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,149,6.7629800058839935,-1.1052541669185778,14,3,0,0,3,2,24.37081807767181,100.0,0,0,20.0,0,0.005918978066811048,0.005676590010099546,2,0,0.3539972803065019,1.0,0.34807830223969083
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,163,6.34153951544759,-0.28146853227407675,13,3,0,0,3,1,9.921984770219144,100.0,0,0,20.0,0,0.5730283655452716,0.3416533960749534,2,0,0.5730283655452716,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,176,6.131519025684939,-0.310351791483073,15,3,0,0,3,1,16.269205949796756,100.0,0,0,20.0,1,0.5230117575178308,0.3357178731398505,2,-2,0.5234016712041267,1.0,0.0003899136862959894
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,189,5.68854562253779,-0.909597398129683,16,3,0,0,3,1,23.110910750675792,100.0,0,0,20.0,1,0.5354976329946991,0.3858639705869667,2,0,0.5359653690785999,1.0,0.0004677360839008919
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,202,5.35920852975487,-0.16319529149392895,18,3,0,0,3,2,11.153614060591133,100.0,0,0,20.0,2,0.6613417287651752,0.5500159459420849,2,0,0.6613417287651752,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,216,5.155244569466492,-0.1306818280413513,18,1,0,0,1,2,35.270866049942796,100.0,0,0,20.0,1,0.07038845905421923,0.07038845905421906,2,0,0.3592315435831786,1.0,0.28884308452895935
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,229,5.390058681659467,0.7180711566779752,18,2,0,0,2,2,32.296708654828464,100.0,0,0,20.0,0,0.3509466080663341,0.3437648176301,5,0,0.3509466080663341,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,242,5.729995536393963,0.27365905274317903,18,2,0,0,2,0,48.620414260663956,100.0,0,0,20.0,0,5.877583457275661e-06,5.877583419059248e-06,5,0,5.877583457275661e-06,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,255,5.979847321556651,0.41255980359783057,17,2,0,0,2,0,40.09077539754359,100.0,0,0,20.0,0,1.3187232541976352e-23,1.3187232541976352e-23,4,0,1.3187232541976352e-23,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,269,6.147628799249552,0.21126149151070184,17,0,0,0,0,0,100.0,100.0,0,0,20.0,0,0.0,0.0,3,0,0.0,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,282,6.144424777584743,0.1903736087628964,19,0,0,0,0,0,100.0,100.0,0,0,20.0,0,0.0,0.0,3,0,0.0,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,295,6.221437974322003,0.5528582118671388,14,0,0,0,0,0,100.0,100.0,0,0,20.0,0,0.0,0.0,3,0,2.5006859487343953e-72,0.0,0.0
88e8cefccbc255ec,2021.08.17.16.57.11_veh-08_01200_01636,309,6.59658199288549,0.790828216671711,14,0,0,0,0,0,100.0,100.0,0,0,20.0,0,0.0,0.0,3,0,0.0,0.0,0.0
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,4,4.824333383299161,0.9369869575221338,40,5,0,0,5,4,13.367018374041642,36.194424691635696,0,1,7.5024717025015875,3,0.49422647518709045,0.23338053300174416,0,0,0.49454366910924275,1.0,1.4997023967133984e-15
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,17,5.174160073006067,0.06320918998393596,37,5,0,0,5,5,23.02763194722263,56.860961371627624,0,0,10.989409018919805,2,0.32764148092517403,0.10009626862117296,0,0,0.358257183821244,2.0,0.02802953779049471
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,30,5.149104500596984,-0.005853266879745301,34,6,0,0,6,2,19.99612452995236,100.0,0,0,20.0,2,0.3239520464204625,0.3122978427749233,0,-1,0.6395126553126735,0.0,0.0
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,43,5.001115502937002,-0.24780182292679293,34,7,0,0,7,1,21.113685397721472,24.286651844575985,0,1,4.8562469373709085,1,0.38782103573497895,0.38550541993603527,0,0,0.8856670634534614,1.0,3.6079241308205396e-10
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,57,4.563106666229785,-0.9270140621320876,36,6,0,0,6,2,18.222222301119775,21.05963574099328,0,1,4.615196900140308,1,0.4637131263744868,0.44079585998098847,0,0,0.9146120654846253,2.0,4.507338815047503e-19
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,70,3.8988344309200844,-1.1850363966448274,35,6,0,0,6,2,15.927650195124492,18.504288825984812,1,1,4.7461078827135506,0,0.4885467241572018,0.45942290746425607,0,0,0.9509057324706582,4.0,1.4959940438269378e-09
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,83,3.235979311317425,-0.9770237924667582,38,6,0,0,6,2,16.382839613929985,16.346274449205534,1,1,5.051415005045466,0,0.4734341033206281,0.46066741007658096,0,0,0.8069803884340261,3.0,2.97277631298268e-14
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,96,2.6124161726277815,-0.8480975485793788,37,5,0,0,5,2,14.673056002301038,14.464514963869416,1,1,5.536834106075766,0,0.4569017968359644,0.4445097895491653,0,1,0.8029783208290138,3.0,6.044271414484533e-14
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,110,2.068755558637666,-0.8049827294598241,36,6,0,0,6,1,13.269491198173473,13.022283514548288,1,1,6.294742489114485,0,0.40753638567380807,0.39890112298128433,0,0,0.784971635623513,2.0,1.752311301999445e-13
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,123,1.4424314668152025,-1.0488148070746786,37,7,0,0,7,1,12.280241046607566,11.903346079751707,1,1,8.252278429583585,0,0.3577011839040655,0.3540509376448939,0,0,1.0918125801519334,2.0,1.5316671138885618e-11
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,136,0.8973182684738875,-0.17173223929966963,37,7,0,0,7,0,13.59547326138436,11.23937736179184,1,1,12.525519379993446,1,0.3660264766557408,0.36600215828319504,0,2,1.1388195849936067,2.0,3.79551316403228e-11
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,149,0.558759815844038,-0.5292241780833064,34,6,0,0,6,0,13.19252709157756,10.88940110752727,1,1,19.488518677883484,1,0.372524699896196,0.372463126271948,0,0,1.1622946116318529,3.0,1.1243574294946771e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,163,0.20277899527153134,-0.4821125354442961,31,3,0,0,3,0,12.958271658182174,10.655231519322523,1,1,20.0,1,0.3768513542391374,0.3768497332530726,0,0,1.0488791253397136,3.0,6.590144786094306e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,176,0.039038247461611546,0.11024087863446945,37,7,0,0,7,2,12.895775237618606,10.618728690982238,1,1,20.0,1,0.3993849382454166,0.37753816536109475,0,2,0.8508038037634563,2.0,5.550709808175282e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,189,-0.00476306854316031,-0.10915824269444115,35,5,0,0,5,2,12.93981001764053,10.620213548184992,1,1,20.0,1,0.39924131559299203,0.37751013688835705,0,0,0.8508204371392234,1.0,5.2564409565209146e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,202,-0.003273023040183944,-0.011975531996782831,35,5,0,0,5,2,12.89304195781827,10.630944307130736,1,1,20.0,1,0.39903090063918495,0.3773076427021961,0,0,0.8505916922255341,1.0,5.817319733491393e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,216,-0.0016625779412813237,-0.008843232984466574,32,4,0,0,4,2,11.06504350881883,10.668713248499017,1,1,20.0,0,0.6034676421812685,0.37659578955049644,0,-1,1.05443426173019,2.0,2.783039642429877e-07
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,229,-0.0007989154774802738,-0.018564187623462357,33,5,0,0,5,2,12.855892694239781,10.650466830269181,1,1,20.0,0,0.5305394905466589,0.3769395225380378,0,0,0.9819450627883133,0.0,0.0
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,242,9.173094947952677e-05,0.0013913287292767983,33,4,0,0,4,2,12.872363726721446,10.627595300877967,1,1,20.0,1,0.4819457392648173,0.3773708282750018,0,0,0.9335780574480902,0.0,0.0
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,255,-0.000676426850689109,-0.006580570851874594,32,4,0,0,4,2,12.891079319089823,10.668792528328975,1,1,20.0,2,0.45126990159881514,0.3765942967309473,0,0,0.9021335481217934,1.0,4.921928697286395e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,269,-0.0003046084502496752,-0.0060876920602461315,33,5,0,0,5,2,12.882093085211341,10.662039865053199,1,1,20.0,2,0.42919667182166765,0.37672146892238395,0,0,0.880121746042976,2.0,5.728230738022395e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,282,0.0002544116863562673,-0.005078308593302772,37,6,0,0,6,2,12.874146986682351,10.642768324564699,1,1,20.0,1,0.4183890191047608,0.377084644019935,0,0,0.8690654270365981,1.0,5.3347114484892585e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,295,-0.00033183144728072834,-0.008976215987708525,37,5,0,0,5,2,12.889360260128166,10.650084591031835,1,1,20.0,1,0.4104377621728712,0.3769467266606611,0,0,0.8610864568820897,2.0,6.633075164535748e-08
8d33c13f8e8f5caa,2021.08.17.17.17.01_veh-45_02314_02798,309,-0.00021543082818688345,-0.0057594868535138215,38,6,0,0,6,2,12.891755543091802,10.670184582248215,1,1,20.0,1,0.4050140956816227,0.37656808566480193,0,0,0.8567269469838255,1.0,5.6345171612287544e-08
